Annee;Nuance;Voix;Elu;Sexe;Orientation
2017;LR;19001.0;1;MASCULIN;Droite
2017;LR;18786.0;1;MASCULIN;Droite
2017;LR;18234.0;1;MASCULIN;Droite
2017;DVD;16807.0;1;MASCULIN;Centre droite
2017;REM;20408.0;1;MASCULIN;Centre
2017;REM;17587.0;1;MASCULIN;Centre
2017;REM;16864.0;1;MASCULIN;Centre
2017;REM;17595.0;1;MASCULIN;Centre
2017;REM;20095.0;1;FEMININ;Centre
2017;REM;22348.0;1;FEMININ;Centre
2017;REM;18233.0;1;MASCULIN;Centre
2017;REM;10466.0;1;FEMININ;Centre
2017;LR;23721.0;1;MASCULIN;Droite
2017;LR;19029.0;1;MASCULIN;Droite
2017;REM;24498.0;1;MASCULIN;Centre
2017;REM;19192.0;1;MASCULIN;Centre
2017;MDM;17977.0;1;MASCULIN;Centre
2017;REM;16141.0;1;FEMININ;Centre
2017;REM;13714.0;1;MASCULIN;Centre
2017;REM;23129.0;1;FEMININ;Centre
2017;REM;22343.0;1;MASCULIN;Centre
2017;REM;16219.0;1;MASCULIN;Centre
2017;LR;16124.0;1;FEMININ;Droite
2017;REM;16993.0;1;MASCULIN;Centre
2017;SOC;16527.0;1;FEMININ;Gauche
2017;REM;17189.0;1;MASCULIN;Centre
2017;REM;13704.0;1;MASCULIN;Centre
2017;SOC;18192.0;1;FEMININ;Gauche
2017;REM;16730.0;1;FEMININ;Centre
2017;SOC;16117.0;1;MASCULIN;Gauche
2017;LR;17795.0;1;MASCULIN;Droite
2017;REM;19355.0;1;FEMININ;Centre
2017;LR;14076.0;1;MASCULIN;Droite
2017;LR;14857.0;1;FEMININ;Droite
2017;MDM;13293.0;1;MASCULIN;Centre
2017;REM;25174.0;1;FEMININ;Centre
2017;REM;20287.0;1;FEMININ;Centre
2017;LR;16665.0;1;MASCULIN;Droite
2017;LR;17158.0;1;FEMININ;Droite
2017;REM;17814.0;1;FEMININ;Centre
2017;REM;16356.0;1;MASCULIN;Centre
2017;REM;18347.0;1;MASCULIN;Centre
2017;REM;17801.0;1;MASCULIN;Centre
2017;LR;17024.0;1;FEMININ;Droite
2017;REM;19212.0;1;MASCULIN;Centre
2017;REM;18309.0;1;MASCULIN;Centre
2017;REM;19637.0;1;MASCULIN;Centre
2017;REM;21336.0;1;FEMININ;Centre
2017;REM;16669.0;1;MASCULIN;Centre
2017;REM;18181.0;1;FEMININ;Centre
2017;MDM;19203.0;1;FEMININ;Centre
2017;REM;21082.0;1;FEMININ;Centre
2017;REM;20239.0;1;MASCULIN;Centre
2017;LR;19029.0;1;MASCULIN;Droite
2017;SOC;18039.0;1;FEMININ;Gauche
2017;REM;15263.0;1;MASCULIN;Centre
2017;FI;11360.0;1;FEMININ;Centre gauche
2017;LR;12954.0;1;MASCULIN;Droite
2017;REM;13271.0;1;MASCULIN;Centre
2017;REM;22716.0;1;FEMININ;Centre
2017;COM;16268.0;1;MASCULIN;Extreme gauche
2017;REM;19271.0;1;FEMININ;Centre
2017;SOC;26103.0;1;MASCULIN;Gauche
2017;COM;24845.0;1;MASCULIN;Extreme gauche
2017;LR;17267.0;1;FEMININ;Droite
2017;COM;13911.0;1;MASCULIN;Extreme gauche
2017;REM;23852.0;1;FEMININ;Centre
2017;REM;28569.0;1;MASCULIN;Centre
2017;MDM;12659.0;1;FEMININ;Centre
2017;LR;17551.0;1;FEMININ;Droite
2017;UDI;18531.0;1;MASCULIN;Centre
2017;LR;20957.0;1;MASCULIN;Droite
2017;LR;20523.0;1;MASCULIN;Droite
2017;LR;14397.0;1;MASCULIN;Droite
2017;REM;18279.0;1;MASCULIN;Centre
2017;REM;19485.0;1;MASCULIN;Centre
2017;REM;15361.0;1;FEMININ;Centre
2017;REM;15154.0;1;FEMININ;Centre
2017;SOC;13639.0;1;MASCULIN;Gauche
2017;REM;19879.0;1;MASCULIN;Centre
2017;REM;23361.0;1;MASCULIN;Centre
2017;REM;22192.0;1;FEMININ;Centre
2017;REM;21662.0;1;FEMININ;Centre
2017;REM;19684.0;1;FEMININ;Centre
2017;REM;18510.0;1;FEMININ;Centre
2017;MDM;16756.0;1;FEMININ;Centre
2017;LR;12276.0;1;MASCULIN;Droite
2017;MDM;17926.0;1;MASCULIN;Centre
2017;REM;25868.0;1;FEMININ;Centre
2017;REM;13684.0;1;FEMININ;Centre
2017;REM;16484.0;1;FEMININ;Centre
2017;REM;22878.0;1;MASCULIN;Centre
2017;SOC;24970.0;1;FEMININ;Gauche
2017;REM;19434.0;1;MASCULIN;Centre
2017;FI;19329.0;1;MASCULIN;Centre gauche
2017;REM;17948.0;1;FEMININ;Centre
2017;LR;20688.0;1;MASCULIN;Droite
2017;REM;20489.0;1;MASCULIN;Centre
2017;DVD;24959.0;1;MASCULIN;Centre droite
2017;REM;29014.0;1;FEMININ;Centre
2017;REM;22884.0;1;MASCULIN;Centre
2017;SOC;20053.0;1;FEMININ;Gauche
2017;RDG;21398.0;1;FEMININ;Gauche
2017;LR;14448.0;1;FEMININ;Droite
2017;REM;18334.0;1;FEMININ;Centre
2017;LR;19570.0;1;MASCULIN;Droite
2017;REM;21460.0;1;FEMININ;Centre
2017;MDM;20061.0;1;MASCULIN;Centre
2017;REM;24541.0;1;FEMININ;Centre
2017;REM;20967.0;1;FEMININ;Centre
2017;REM;24209.0;1;MASCULIN;Centre
2017;REM;15228.0;1;MASCULIN;Centre
2017;LR;16763.0;1;MASCULIN;Droite
2017;REM;15821.0;1;FEMININ;Centre
2017;EXD;19034.0;1;MASCULIN;Extreme droite
2017;LR;16020.0;1;MASCULIN;Droite
2017;MDM;24017.0;1;MASCULIN;Centre
2017;MDM;23748.0;1;FEMININ;Centre
2017;REM;29940.0;1;MASCULIN;Centre
2017;REM;24129.0;1;FEMININ;Centre
2017;REM;17999.0;1;MASCULIN;Centre
2017;REM;19135.0;1;MASCULIN;Centre
2017;REM;19423.0;1;MASCULIN;Centre
2017;REM;20544.0;1;MASCULIN;Centre
2017;MDM;14508.0;1;MASCULIN;Centre
2017;REM;19965.0;1;FEMININ;Centre
2017;REM;24209.0;1;MASCULIN;Centre
2017;REM;21369.0;1;FEMININ;Centre
2017;LR;16340.0;1;MASCULIN;Droite
2017;LR;15501.0;1;MASCULIN;Droite
2017;DVD;16547.0;1;MASCULIN;Centre droite
2017;LR;14836.0;1;MASCULIN;Droite
2017;LR;18243.0;1;MASCULIN;Droite
2017;UDI;15911.0;1;MASCULIN;Centre
2017;REM;20058.0;1;FEMININ;Centre
2017;LR;9410.0;1;MASCULIN;Droite
2017;UDI;9815.0;1;MASCULIN;Centre
2017;DVG;11757.0;1;MASCULIN;Gauche
2017;LR;21572.0;1;MASCULIN;Droite
2017;REM;21684.0;1;FEMININ;Centre
2017;REM;21725.0;1;FEMININ;Centre
2017;REM;21436.0;1;MASCULIN;Centre
2017;REM;18132.0;1;FEMININ;Centre
2017;LR;13731.0;1;MASCULIN;Droite
2017;DLF;17344.0;1;MASCULIN;Extreme droite
2017;REM;15513.0;1;FEMININ;Centre
2017;REM;11138.0;1;MASCULIN;Centre
2017;COM;10955.0;1;FEMININ;Extreme gauche
2017;REM;18810.0;1;MASCULIN;Centre
2017;REM;20962.0;1;FEMININ;Centre
2017;REM;17616.0;1;FEMININ;Centre
2017;REM;17736.0;1;FEMININ;Centre
2017;LR;18512.0;1;FEMININ;Droite
2017;REM;23492.0;1;MASCULIN;Centre
2017;REM;19126.0;1;MASCULIN;Centre
2017;LR;14800.0;1;MASCULIN;Droite
2017;REM;20818.0;1;MASCULIN;Centre
2017;REM;16287.0;1;FEMININ;Centre
2017;MDM;23705.0;1;MASCULIN;Centre
2017;REM;25017.0;1;FEMININ;Centre
2017;FI;9591.0;1;MASCULIN;Centre gauche
2017;FI;8501.0;1;MASCULIN;Centre gauche
2017;REM;14598.0;1;MASCULIN;Centre
2017;COM;9926.0;1;FEMININ;Extreme gauche
2017;UDI;12746.0;1;MASCULIN;Centre
2017;FI;9196.0;1;MASCULIN;Centre gauche
2017;FI;16246.0;1;MASCULIN;Centre gauche
2017;REM;11635.0;1;FEMININ;Centre
2017;FI;12533.0;1;FEMININ;Centre gauche
2017;LR;10470.0;1;MASCULIN;Droite
2017;FI;10962.0;1;FEMININ;Centre gauche
2017;REM;10196.0;1;MASCULIN;Centre
2017;REM;17114.0;1;MASCULIN;Centre
2017;REM;11184.0;1;MASCULIN;Centre
2017;REM;12452.0;1;MASCULIN;Centre
2017;MDM;14625.0;1;FEMININ;Centre
2017;LR;17145.0;1;MASCULIN;Droite
2017;REM;18923.0;1;MASCULIN;Centre
2017;REM;12141.0;1;MASCULIN;Centre
2017;LR;20706.0;1;MASCULIN;Droite
2017;SOC;11029.0;1;MASCULIN;Gauche
2017;FI;12547.0;1;FEMININ;Centre gauche
2017;REM;12511.0;1;FEMININ;Centre
2017;REM;15400.0;1;FEMININ;Centre
2017;REM;14539.0;1;MASCULIN;Centre
2017;REM;18464.0;1;FEMININ;Centre
2017;REM;16081.0;1;FEMININ;Centre
2017;REM;12523.0;1;FEMININ;Centre
2017;MDM;15177.0;1;FEMININ;Centre
2017;REM;12801.0;1;MASCULIN;Centre
2017;SOC;10252.0;1;MASCULIN;Gauche
2017;REM;9791.0;1;FEMININ;Centre
2017;REM;13275.0;1;MASCULIN;Centre
2017;REM;14648.0;1;MASCULIN;Centre
2017;DVG;14379.0;1;FEMININ;Gauche
2017;DVG;12645.0;1;MASCULIN;Gauche
2017;SOC;13403.0;1;FEMININ;Gauche
2017;DVG;11986.0;1;FEMININ;Gauche
2017;DVG;14110.0;1;MASCULIN;Gauche
2017;DVG;15114.0;1;MASCULIN;Gauche
2017;REG;14794.0;1;MASCULIN;Droite
2017;DVG;7546.0;1;MASCULIN;Gauche
2017;REM;6670.0;1;MASCULIN;Centre
2017;SOC;18950.0;1;FEMININ;Gauche
2017;DVG;24559.0;1;FEMININ;Gauche
2017;LR;19652.0;1;FEMININ;Droite
2017;LR;23540.0;1;MASCULIN;Droite
2017;DVG;14056.0;1;MASCULIN;Gauche
2017;LR;12415.0;1;FEMININ;Droite
2017;MDM;22305.0;1;MASCULIN;Centre
2017;SOC;7992.0;1;FEMININ;Gauche
2017;LR;12901.0;1;MASCULIN;Droite
2017;DVD;17744.0;1;MASCULIN;Centre droite
2017;UDI;28557.0;1;MASCULIN;Centre
2017;UDI;21928.0;1;FEMININ;Centre
2017;DVD;18282.0;1;FEMININ;Centre droite
2017;REG;16603.0;1;MASCULIN;Droite
2017;RDG;1886.0;1;FEMININ;Gauche
2017;LR;3462.0;1;FEMININ;Droite
2017;REM;19650.0;1;MASCULIN;Centre
2017;REM;5494.0;1;FEMININ;Centre
2017;REM;14453.0;1;MASCULIN;Centre
2017;REM;18138.0;1;MASCULIN;Centre
2017;REM;7828.0;1;FEMININ;Centre
2017;REM;17460.0;1;MASCULIN;Centre
2017;MDM;14115.0;1;MASCULIN;Centre
2017;UDI;7998.0;1;MASCULIN;Centre
2017;DIV;6642.0;1;MASCULIN;Droite
2017;REM;12397.0;1;FEMININ;Centre
2017;REM;14397.0;1;FEMININ;Centre
2017;MDM;15114.0;0;MASCULIN;Centre
2017;MDM;17319.0;0;FEMININ;Centre
2017;LR;10204.0;0;FEMININ;Droite
2017;FN;12404.0;0;FEMININ;Extreme droite
2017;REM;9538.0;0;FEMININ;Centre
2017;FN;12994.0;0;MASCULIN;Extreme droite
2017;FN;10255.0;0;FEMININ;Extreme droite
2017;FN;11487.0;0;MASCULIN;Extreme droite
2017;FN;12631.0;0;MASCULIN;Extreme droite
2017;FN;14304.0;0;MASCULIN;Extreme droite
2017;REM;19424.0;0;FEMININ;Centre
2017;LR;16027.0;0;MASCULIN;Droite
2017;LR;13145.0;0;MASCULIN;Droite
2017;FN;8933.0;0;FEMININ;Extreme droite
2017;FI;10244.0;0;MASCULIN;Centre gauche
2017;LR;8828.0;0;FEMININ;Droite
2017;DVD;6923.0;0;MASCULIN;Centre droite
2017;REM;15493.0;0;FEMININ;Centre
2017;FN;13483.0;0;MASCULIN;Extreme droite
2017;FN;12720.0;0;MASCULIN;Extreme droite
2017;FN;15274.0;0;MASCULIN;Extreme droite
2017;FN;12311.0;0;FEMININ;Extreme droite
2017;MDM;12680.0;0;FEMININ;Centre
2017;REM;15875.0;0;MASCULIN;Centre
2017;REM;13061.0;0;MASCULIN;Centre
2017;REM;14947.0;0;FEMININ;Centre
2017;REM;12294.0;0;MASCULIN;Centre
2017;REM;17179.0;0;FEMININ;Centre
2017;REM;13976.0;0;MASCULIN;Centre
2017;REM;8404.0;0;MASCULIN;Centre
2017;REM;8530.0;0;MASCULIN;Centre
2017;FN;5980.0;0;FEMININ;Extreme droite
2017;REM;12633.0;0;MASCULIN;Centre
2017;REM;12298.0;0;FEMININ;Centre
2017;LR;10980.0;0;MASCULIN;Droite
2017;REM;13340.0;0;FEMININ;Centre
2017;MDM;11548.0;0;MASCULIN;Centre
2017;FN;16275.0;0;MASCULIN;Extreme droite
2017;FN;13774.0;0;MASCULIN;Extreme droite
2017;SOC;17318.0;0;MASCULIN;Gauche
2017;LR;11763.0;0;MASCULIN;Droite
2017;REM;14449.0;0;MASCULIN;Centre
2017;REM;11839.0;0;MASCULIN;Centre
2017;LR;13814.0;0;MASCULIN;Droite
2017;FN;11641.0;0;MASCULIN;Extreme droite
2017;REM;7992.0;0;FEMININ;Centre
2017;FI;11648.0;0;MASCULIN;Centre gauche
2017;MDM;12412.0;0;FEMININ;Centre
2017;FN;6996.0;0;FEMININ;Extreme droite
2017;FN;15807.0;0;MASCULIN;Extreme droite
2017;MDM;17333.0;0;FEMININ;Centre
2017;FN;16451.0;0;MASCULIN;Extreme droite
2017;LR;15214.0;0;MASCULIN;Droite
2017;REM;11496.0;0;FEMININ;Centre
2017;REM;13013.0;0;FEMININ;Centre
2017;LR;14197.0;0;MASCULIN;Droite
2017;REM;18675.0;0;FEMININ;Centre
2017;FN;17505.0;0;FEMININ;Extreme droite
2017;UDI;9367.0;0;FEMININ;Centre
2017;REM;12968.0;0;MASCULIN;Centre
2017;MDM;14394.0;0;FEMININ;Centre
2017;LR;17908.0;0;FEMININ;Droite
2017;LR;16439.0;0;MASCULIN;Droite
2017;FN;11252.0;0;MASCULIN;Extreme droite
2017;REM;14829.0;0;MASCULIN;Centre
2017;REM;11504.0;0;FEMININ;Centre
2017;FI;12935.0;0;FEMININ;Centre gauche
2017;LR;13011.0;0;MASCULIN;Droite
2017;REM;14951.0;0;FEMININ;Centre
2017;MDM;12913.0;0;FEMININ;Centre
2017;LR;16307.0;0;FEMININ;Droite
2017;LR;12360.0;0;MASCULIN;Droite
2017;LR;17159.0;0;MASCULIN;Droite
2017;DIV;19024.0;0;MASCULIN;Droite
2017;LR;11996.0;0;MASCULIN;Droite
2017;COM;12962.0;0;MASCULIN;Extreme gauche
2017;SOC;17136.0;0;MASCULIN;Gauche
2017;SOC;19619.0;0;MASCULIN;Gauche
2017;REM;18849.0;0;FEMININ;Centre
2017;REM;6614.0;0;FEMININ;Centre
2017;LR;13491.0;0;MASCULIN;Droite
2017;LR;10490.0;0;MASCULIN;Droite
2017;REM;12425.0;0;MASCULIN;Centre
2017;DVD;12935.0;0;MASCULIN;Centre droite
2017;REM;13017.0;0;MASCULIN;Centre
2017;FN;9323.0;0;MASCULIN;Extreme droite
2017;LR;13690.0;0;MASCULIN;Droite
2017;LR;15319.0;0;MASCULIN;Droite
2017;SOC;14795.0;0;MASCULIN;Gauche
2017;LR;14980.0;0;MASCULIN;Droite
2017;REM;21584.0;0;MASCULIN;Centre
2017;SOC;17705.0;0;FEMININ;Gauche
2017;UDI;14788.0;0;MASCULIN;Centre
2017;LR;15558.0;0;MASCULIN;Droite
2017;FI;15633.0;0;FEMININ;Centre gauche
2017;FN;11331.0;0;MASCULIN;Extreme droite
2017;SOC;16021.0;0;FEMININ;Gauche
2017;FI;17136.0;0;FEMININ;Centre gauche
2017;SOC;13169.0;0;FEMININ;Gauche
2017;LR;11960.0;0;MASCULIN;Droite
2017;LR;12530.0;0;MASCULIN;Droite
2017;FN;9860.0;0;FEMININ;Extreme droite
2017;REM;14674.0;0;FEMININ;Centre
2017;LR;11554.0;0;MASCULIN;Droite
2017;FN;13160.0;0;FEMININ;Extreme droite
2017;LR;18506.0;0;MASCULIN;Droite
2017;REM;15520.0;0;FEMININ;Centre
2017;FN;11761.0;0;FEMININ;Extreme droite
2017;FN;11653.0;0;MASCULIN;Extreme droite
2017;FN;14275.0;0;MASCULIN;Extreme droite
2017;FN;13543.0;0;FEMININ;Extreme droite
2017;FN;14784.0;0;MASCULIN;Extreme droite
2017;LR;15534.0;0;MASCULIN;Droite
2017;REM;11152.0;0;FEMININ;Centre
2017;RDG;12729.0;0;MASCULIN;Gauche
2017;REM;8705.0;0;FEMININ;Centre
2017;SOC;17502.0;0;MASCULIN;Gauche
2017;FI;12646.0;0;MASCULIN;Centre gauche
2017;DVG;14633.0;0;MASCULIN;Gauche
2017;LR;17440.0;0;MASCULIN;Droite
2017;DVD;17930.0;0;MASCULIN;Centre droite
2017;LR;16140.0;0;FEMININ;Droite
2017;LR;12133.0;0;MASCULIN;Droite
2017;SOC;17203.0;0;MASCULIN;Gauche
2017;FN;14470.0;0;MASCULIN;Extreme droite
2017;MDM;19711.0;0;FEMININ;Centre
2017;FN;15212.0;0;FEMININ;Extreme droite
2017;FN;14375.0;0;FEMININ;Extreme droite
2017;FN;13337.0;0;FEMININ;Extreme droite
2017;FN;11747.0;0;FEMININ;Extreme droite
2017;FI;15556.0;0;FEMININ;Centre gauche
2017;FI;18113.0;0;FEMININ;Centre gauche
2017;LR;14429.0;0;FEMININ;Droite
2017;FI;12650.0;0;MASCULIN;Centre gauche
2017;FN;12504.0;0;MASCULIN;Extreme droite
2017;FI;20483.0;0;MASCULIN;Centre gauche
2017;FN;12572.0;0;FEMININ;Extreme droite
2017;REM;17179.0;0;MASCULIN;Centre
2017;FI;14991.0;0;MASCULIN;Centre gauche
2017;FI;17512.0;0;FEMININ;Centre gauche
2017;SOC;13159.0;0;MASCULIN;Gauche
2017;REM;15001.0;0;MASCULIN;Centre
2017;LR;14000.0;0;MASCULIN;Droite
2017;LR;7875.0;0;FEMININ;Droite
2017;REM;16117.0;0;MASCULIN;Centre
2017;REM;14992.0;0;MASCULIN;Centre
2017;SOC;20632.0;0;FEMININ;Gauche
2017;SOC;16590.0;0;FEMININ;Gauche
2017;SOC;13761.0;0;MASCULIN;Gauche
2017;LR;17997.0;0;MASCULIN;Droite
2017;SOC;15674.0;0;MASCULIN;Gauche
2017;FN;10295.0;0;FEMININ;Extreme droite
2017;FN;15891.0;0;FEMININ;Extreme droite
2017;FI;15018.0;0;MASCULIN;Centre gauche
2017;FN;10381.0;0;FEMININ;Extreme droite
2017;REM;9866.0;0;FEMININ;Centre
2017;FI;13226.0;0;MASCULIN;Centre gauche
2017;FN;13771.0;0;MASCULIN;Extreme droite
2017;FN;15107.0;0;MASCULIN;Extreme droite
2017;REM;17950.0;0;FEMININ;Centre
2017;FN;18414.0;0;FEMININ;Extreme droite
2017;FN;11680.0;0;MASCULIN;Extreme droite
2017;FN;10600.0;0;MASCULIN;Extreme droite
2017;UDI;13519.0;0;MASCULIN;Centre
2017;LR;9243.0;0;MASCULIN;Droite
2017;LR;11244.0;0;FEMININ;Droite
2017;FI;14041.0;0;MASCULIN;Centre gauche
2017;LR;20627.0;0;FEMININ;Droite
2017;REM;16389.0;0;FEMININ;Centre
2017;REM;20282.0;0;FEMININ;Centre
2017;FI;14161.0;0;FEMININ;Centre gauche
2017;FN;9369.0;0;FEMININ;Extreme droite
2017;MDM;17962.0;0;FEMININ;Centre
2017;SOC;11573.0;0;MASCULIN;Gauche
2017;LR;15321.0;0;FEMININ;Droite
2017;SOC;17022.0;0;FEMININ;Gauche
2017;LR;14327.0;0;MASCULIN;Droite
2017;LR;13441.0;0;MASCULIN;Droite
2017;UDI;10878.0;0;MASCULIN;Centre
2017;FN;7115.0;0;MASCULIN;Extreme droite
2017;FI;10232.0;0;MASCULIN;Centre gauche
2017;REM;15970.0;0;MASCULIN;Centre
2017;LR;12046.0;0;MASCULIN;Droite
2017;FN;15062.0;0;MASCULIN;Extreme droite
2017;LR;16456.0;0;MASCULIN;Droite
2017;FN;10671.0;0;MASCULIN;Extreme droite
2017;LR;13554.0;0;MASCULIN;Droite
2017;FN;11806.0;0;MASCULIN;Extreme droite
2017;LR;11278.0;0;MASCULIN;Droite
2017;MDM;9785.0;0;FEMININ;Centre
2017;MDM;12660.0;0;MASCULIN;Centre
2017;SOC;14961.0;0;MASCULIN;Gauche
2017;FI;17471.0;0;FEMININ;Centre gauche
2017;REM;22769.0;0;MASCULIN;Centre
2017;FN;10221.0;0;MASCULIN;Extreme droite
2017;REM;16324.0;0;MASCULIN;Centre
2017;REM;14784.0;0;FEMININ;Centre
2017;REM;11521.0;0;FEMININ;Centre
2017;FI;7716.0;0;FEMININ;Centre gauche
2017;UDI;13776.0;0;MASCULIN;Centre
2017;REM;18940.0;0;MASCULIN;Centre
2017;LR;18751.0;0;FEMININ;Droite
2017;LR;17485.0;0;MASCULIN;Droite
2017;REM;18772.0;0;FEMININ;Centre
2017;REM;12606.0;0;MASCULIN;Centre
2017;LR;9622.0;0;MASCULIN;Droite
2017;FI;14370.0;0;FEMININ;Centre gauche
2017;FI;16132.0;0;FEMININ;Centre gauche
2017;FI;16025.0;0;MASCULIN;Centre gauche
2017;SOC;17636.0;0;MASCULIN;Gauche
2017;LR;16338.0;0;MASCULIN;Droite
2017;LR;16787.0;0;MASCULIN;Droite
2017;FI;14773.0;0;MASCULIN;Centre gauche
2017;LR;15176.0;0;FEMININ;Droite
2017;LR;16140.0;0;MASCULIN;Droite
2017;LR;10759.0;0;MASCULIN;Droite
2017;LR;16579.0;0;MASCULIN;Droite
2017;REM;14210.0;0;FEMININ;Centre
2017;REM;14553.0;0;FEMININ;Centre
2017;REM;14032.0;0;MASCULIN;Centre
2017;UDI;12911.0;0;FEMININ;Centre
2017;REM;15516.0;0;MASCULIN;Centre
2017;SOC;14033.0;0;MASCULIN;Gauche
2017;UDI;14903.0;0;MASCULIN;Centre
2017;FN;13413.0;0;FEMININ;Extreme droite
2017;FN;12926.0;0;MASCULIN;Extreme droite
2017;REM;12601.0;0;MASCULIN;Centre
2017;LR;11734.0;0;FEMININ;Droite
2017;LR;10875.0;0;MASCULIN;Droite
2017;REM;13827.0;0;FEMININ;Centre
2017;UDI;12091.0;0;MASCULIN;Centre
2017;DVD;9545.0;0;MASCULIN;Centre droite
2017;LR;14017.0;0;MASCULIN;Droite
2017;LR;11581.0;0;MASCULIN;Droite
2017;REM;18131.0;0;FEMININ;Centre
2017;LR;16747.0;0;MASCULIN;Droite
2017;LR;14224.0;0;MASCULIN;Droite
2017;REM;10028.0;0;MASCULIN;Centre
2017;DIV;10573.0;0;MASCULIN;Droite
2017;LR;13508.0;0;FEMININ;Droite
2017;FN;12160.0;0;MASCULIN;Extreme droite
2017;FN;9878.0;0;MASCULIN;Extreme droite
2017;FN;9563.0;0;MASCULIN;Extreme droite
2017;LR;13109.0;0;MASCULIN;Droite
2017;FN;9901.0;0;MASCULIN;Extreme droite
2017;REM;11931.0;0;FEMININ;Centre
2017;LR;14869.0;0;MASCULIN;Droite
2017;REM;12132.0;0;MASCULIN;Centre
2017;SOC;13439.0;0;FEMININ;Gauche
2017;LR;8684.0;0;FEMININ;Droite
2017;FI;12636.0;0;MASCULIN;Centre gauche
2017;REM;17124.0;0;MASCULIN;Centre
2017;REM;11951.0;0;FEMININ;Centre
2017;FN;11192.0;0;MASCULIN;Extreme droite
2017;REM;12940.0;0;FEMININ;Centre
2017;FN;8881.0;0;MASCULIN;Extreme droite
2017;LR;16156.0;0;FEMININ;Droite
2017;LR;20340.0;0;MASCULIN;Droite
2017;FI;12340.0;0;FEMININ;Centre gauche
2017;FI;11549.0;0;MASCULIN;Centre gauche
2017;UDI;16755.0;0;MASCULIN;Centre
2017;FN;12081.0;0;FEMININ;Extreme droite
2017;LR;12735.0;0;MASCULIN;Droite
2017;LR;13013.0;0;FEMININ;Droite
2017;REM;14102.0;0;FEMININ;Centre
2017;LR;13676.0;0;MASCULIN;Droite
2017;FN;10337.0;0;MASCULIN;Extreme droite
2017;FN;13911.0;0;MASCULIN;Extreme droite
2017;FN;11297.0;0;MASCULIN;Extreme droite
2017;FN;10218.0;0;FEMININ;Extreme droite
2017;FN;9584.0;0;FEMININ;Extreme droite
2017;SOC;15686.0;0;MASCULIN;Gauche
2017;REM;10989.0;0;MASCULIN;Centre
2017;REM;10962.0;0;FEMININ;Centre
2017;FN;16008.0;0;FEMININ;Extreme droite
2017;LR;15317.0;0;MASCULIN;Droite
2017;REM;17053.0;0;MASCULIN;Centre
2017;LR;18354.0;0;MASCULIN;Droite
2017;MDM;11788.0;0;MASCULIN;Centre
2017;FN;6889.0;0;FEMININ;Extreme droite
2017;LR;16837.0;0;MASCULIN;Droite
2017;REM;10374.0;0;FEMININ;Centre
2017;FN;11067.0;0;FEMININ;Extreme droite
2017;FN;16230.0;0;MASCULIN;Extreme droite
2017;FN;12478.0;0;MASCULIN;Extreme droite
2017;REM;14229.0;0;MASCULIN;Centre
2017;FN;15881.0;0;MASCULIN;Extreme droite
2017;FN;13478.0;0;FEMININ;Extreme droite
2017;FN;12697.0;0;MASCULIN;Extreme droite
2017;REM;12363.0;0;FEMININ;Centre
2017;MDM;12920.0;0;FEMININ;Centre
2017;FN;10538.0;0;MASCULIN;Extreme droite
2017;FN;10774.0;0;FEMININ;Extreme droite
2017;REM;11237.0;0;MASCULIN;Centre
2017;FN;15871.0;0;MASCULIN;Extreme droite
2017;FN;10493.0;0;MASCULIN;Extreme droite
2017;REM;17916.0;0;FEMININ;Centre
2017;REM;12076.0;0;FEMININ;Centre
2017;FN;12548.0;0;MASCULIN;Extreme droite
2017;REM;11244.0;0;MASCULIN;Centre
2017;DVD;13746.0;0;FEMININ;Centre droite
2017;REM;13386.0;0;FEMININ;Centre
2017;REM;14407.0;0;FEMININ;Centre
2017;FN;21093.0;0;FEMININ;Extreme droite
2017;FN;12028.0;0;MASCULIN;Extreme droite
2017;MDM;14485.0;0;MASCULIN;Centre
2017;REM;21204.0;0;MASCULIN;Centre
2017;FN;13101.0;0;MASCULIN;Extreme droite
2017;FN;16074.0;0;FEMININ;Extreme droite
2017;FN;13707.0;0;MASCULIN;Extreme droite
2017;FN;16310.0;0;FEMININ;Extreme droite
2017;FN;13548.0;0;MASCULIN;Extreme droite
2017;REM;16105.0;0;FEMININ;Centre
2017;REM;16084.0;0;FEMININ;Centre
2017;REM;16360.0;0;FEMININ;Centre
2017;FI;13603.0;0;MASCULIN;Centre gauche
2017;REM;14515.0;0;MASCULIN;Centre
2017;UDI;15966.0;0;MASCULIN;Centre
2017;LR;15483.0;0;MASCULIN;Droite
2017;REM;17561.0;0;MASCULIN;Centre
2017;LR;9178.0;0;FEMININ;Droite
2017;SOC;13198.0;0;FEMININ;Gauche
2017;REM;18164.0;0;MASCULIN;Centre
2017;REM;17694.0;0;MASCULIN;Centre
2017;SOC;15536.0;0;FEMININ;Gauche
2017;LR;13715.0;0;FEMININ;Droite
2017;FI;16102.0;0;FEMININ;Centre gauche
2017;REM;17455.0;0;FEMININ;Centre
2017;FN;11008.0;0;MASCULIN;Extreme droite
2017;MDM;20025.0;0;FEMININ;Centre
2017;FN;12693.0;0;FEMININ;Extreme droite
2017;FN;16092.0;0;MASCULIN;Extreme droite
2017;SOC;8885.0;0;MASCULIN;Gauche
2017;SOC;10268.0;0;MASCULIN;Gauche
2017;LR;9648.0;0;MASCULIN;Droite
2017;LR;16471.0;0;FEMININ;Droite
2017;REG;16522.0;0;MASCULIN;Droite
